date,country,device,channel,sessions
2025-03-05,UK,mobile,Social,47
2025-03-06,FR,desktop,Paid,114
2025-03-06,FR,desktop,Organic,94
2025-03-06,FR,desktop,Email,28
2025-03-06,FR,desktop,Referral,30
2025-03-06,FR,desktop,Social,33
2025-03-06,FR,mobile,Paid,111
2025-03-06,FR,mobile,Organic,84
2025-03-06,FR,mobile,Email,39
2025-03-06,FR,mobile,Referral,32
2025-03-06,FR,mobile,Social,57
2025-03-06,DE,desktop,Paid,132
2025-03-06,DE,desktop,Organic,57
2025-03-06,DE,desktop,Email,36
2025-03-06,DE,desktop,Referral,28
2025-03-06,DE,desktop,Social,46
2025-03-06,DE,mobile,Paid,184
2025-03-06,DE,mobile,Organic,60
2025-03-06,DE,mobile,Email,25
2025-03-06,DE,mobile,Referral,19
2025-03-06,DE,mobile,Social,55
2025-03-06,ES,desktop,Paid,63
2025-03-06,ES,desktop,Organic,77
2025-03-06,ES,desktop,Email,28
2025-03-06,ES,desktop,Referral,19
2025-03-06,ES,desktop,Social,34
2025-03-06,ES,mobile,Paid,77
2025-03-06,ES,mobile,Organic,62
2025-03-06,ES,mobile,Email,32
2025-03-06,ES,mobile,Referral,23
2025-03-06,ES,mobile,Social,37
2025-03-06,IT,desktop,Paid,69
2025-03-06,IT,desktop,Organic,35
2025-03-06,IT,desktop,Email,14
2025-03-06,IT,desktop,Referral,24
2025-03-06,IT,desktop,Social,21
2025-03-06,IT,mobile,Paid,96
2025-03-06,IT,mobile,Organic,92
2025-03-06,IT,mobile,Email,16
2025-03-06,IT,mobile,Referral,19
2025-03-06,IT,mobile,Social,45
2025-03-06,UK,desktop,Paid,93
2025-03-06,UK,desktop,Organic,148
2025-03-06,UK,desktop,Email,15
2025-03-06,UK,desktop,Referral,24
2025-03-06,UK,desktop,Social,34
2025-03-06,UK,mobile,Paid,135
2025-03-06,UK,mobile,Organic,97
2025-03-06,UK,mobile,Email,22
2025-03-06,UK,mobile,Referral,23
2025-03-06,UK,mobile,Social,27
2025-03-07,FR,desktop,Paid,118
2025-03-07,FR,desktop,Organic,85
2025-03-07,FR,desktop,Email,29
2025-03-07,FR,desktop,Referral,26
2025-03-07,FR,desktop,Social,43
2025-03-07,FR,mobile,Paid,127
2025-03-07,FR,mobile,Organic,76
2025-03-07,FR,mobile,Email,25
2025-03-07,FR,mobile,Referral,32
2025-03-07,FR,mobile,Social,68
2025-03-07,DE,desktop,Paid,86
2025-03-07,DE,desktop,Organic,72
2025-03-07,DE,desktop,Email,17
2025-03-07,DE,desktop,Referral,24
2025-03-07,DE,desktop,Social,42
2025-03-07,DE,mobile,Paid,179
2025-03-07,DE,mobile,Organic,68
2025-03-07,DE,mobile,Email,24
2025-03-07,DE,mobile,Referral,23
2025-03-07,DE,mobile,Social,50
2025-03-07,ES,desktop,Paid,72
2025-03-07,ES,desktop,Organic,47
2025-03-07,ES,desktop,Email,23
2025-03-07,ES,desktop,Referral,18
2025-03-07,ES,desktop,Social,23
2025-03-07,ES,mobile,Paid,128
2025-03-07,ES,mobile,Organic,95
2025-03-07,ES,mobile,Email,23
2025-03-07,ES,mobile,Referral,18
2025-03-07,ES,mobile,Social,41
2025-03-07,IT,desktop,Paid,57
2025-03-07,IT,desktop,Organic,55
2025-03-07,IT,desktop,Email,10
2025-03-07,IT,desktop,Referral,17
2025-03-07,IT,desktop,Social,18
2025-03-07,IT,mobile,Paid,124
2025-03-07,IT,mobile,Organic,61
2025-03-07,IT,mobile,Email,19
2025-03-07,IT,mobile,Referral,14
2025-03-07,IT,mobile,Social,31
2025-03-07,UK,desktop,Paid,123
2025-03-07,UK,desktop,Organic,36
2025-03-07,UK,desktop,Email,29
2025-03-07,UK,desktop,Referral,18
2025-03-07,UK,desktop,Social,24
2025-03-07,UK,mobile,Paid,79
2025-03-07,UK,mobile,Organic,123
2025-03-07,UK,mobile,Email,20
2025-03-07,UK,mobile,Referral,15
2025-03-07,UK,mobile,Social,53
2025-03-08,FR,desktop,Paid,97
2025-03-08,FR,desktop,Organic,55
2025-03-08,FR,desktop,Email,23
2025-03-08,FR,desktop,Referral,13
2025-03-08,FR,desktop,Social,45
2025-03-08,FR,mobile,Paid,140
2025-03-08,FR,mobile,Organic,95
2025-03-08,FR,mobile,Email,28
2025-03-08,FR,mobile,Referral,33
2025-03-08,FR,mobile,Social,41
2025-03-08,DE,desktop,Paid,60
2025-03-08,DE,desktop,Organic,70
2025-03-08,DE,desktop,Email,33
2025-03-08,DE,desktop,Referral,12
2025-03-08,DE,desktop,Social,28
2025-03-08,DE,mobile,Paid,107
2025-03-08,DE,mobile,Organic,74
2025-03-08,DE,mobile,Email,18
2025-03-08,DE,mobile,Referral,25
2025-03-08,DE,mobile,Social,67
2025-03-08,ES,desktop,Paid,70
2025-03-08,ES,desktop,Organic,41
2025-03-08,ES,desktop,Email,11
2025-03-08,ES,desktop,Referral,14
2025-03-08,ES,desktop,Social,34
2025-03-08,ES,mobile,Paid,90
2025-03-08,ES,mobile,Organic,62
2025-03-08,ES,mobile,Email,17
2025-03-08,ES,mobile,Referral,12
2025-03-08,ES,mobile,Social,38
2025-03-08,IT,desktop,Paid,78
2025-03-08,IT,desktop,Organic,33
2025-03-08,IT,desktop,Email,22
2025-03-08,IT,desktop,Referral,14
2025-03-08,IT,desktop,Social,34
2025-03-08,IT,mobile,Paid,53
2025-03-08,IT,mobile,Organic,41
2025-03-08,IT,mobile,Email,17
2025-03-08,IT,mobile,Referral,17
2025-03-08,IT,mobile,Social,45
2025-03-08,UK,desktop,Paid,90
2025-03-08,UK,desktop,Organic,55
2025-03-08,UK,desktop,Email,14
2025-03-08,UK,desktop,Referral,20
2025-03-08,UK,desktop,Social,23
2025-03-08,UK,mobile,Paid,137
2025-03-08,UK,mobile,Organic,66
2025-03-08,UK,mobile,Email,33
2025-03-08,UK,mobile,Referral,21
2025-03-08,UK,mobile,Social,34
2025-03-09,FR,desktop,Paid,72
2025-03-09,FR,desktop,Organic,58
2025-03-09,FR,desktop,Email,22
2025-03-09,FR,desktop,Referral,16
2025-03-09,FR,desktop,Social,27
2025-03-09,FR,mobile,Paid,94
2025-03-09,FR,mobile,Organic,78
2025-03-09,FR,mobile,Email,14
2025-03-09,FR,mobile,Referral,22
2025-03-09,FR,mobile,Social,29
2025-03-09,DE,desktop,Paid,55
2025-03-09,DE,desktop,Organic,37
2025-03-09,DE,desktop,Email,11
2025-03-09,DE,desktop,Referral,10
2025-03-09,DE,desktop,Social,24
2025-03-09,DE,mobile,Paid,144
2025-03-09,DE,mobile,Organic,60
2025-03-09,DE,mobile,Email,22
2025-03-09,DE,mobile,Referral,19
2025-03-09,DE,mobile,Social,35
2025-03-09,ES,desktop,Paid,60
2025-03-09,ES,desktop,Organic,35
2025-03-09,ES,desktop,Email,21
2025-03-09,ES,desktop,Referral,19
2025-03-09,ES,desktop,Social,15
2025-03-09,ES,mobile,Paid,57
2025-03-09,ES,mobile,Organic,53
2025-03-09,ES,mobile,Email,14
2025-03-09,ES,mobile,Referral,16
2025-03-09,ES,mobile,Social,23
2025-03-09,IT,desktop,Paid,98
2025-03-09,IT,desktop,Organic,60
2025-03-09,IT,desktop,Email,14
2025-03-09,IT,desktop,Referral,14
2025-03-09,IT,desktop,Social,29
2025-03-09,IT,mobile,Paid,59
2025-03-09,IT,mobile,Organic,43
2025-03-09,IT,mobile,Email,17
2025-03-09,IT,mobile,Referral,17
2025-03-09,IT,mobile,Social,27
2025-03-09,UK,desktop,Paid,47
2025-03-09,UK,desktop,Organic,44
2025-03-09,UK,desktop,Email,16
2025-03-09,UK,desktop,Referral,13
2025-03-09,UK,desktop,Social,44
2025-03-09,UK,mobile,Paid,59
2025-03-09,UK,mobile,Organic,73
2025-03-09,UK,mobile,Email,29
2025-03-09,UK,mobile,Referral,29
2025-03-09,UK,mobile,Social,29
2025-03-10,FR,desktop,Paid,96
2025-03-10,FR,desktop,Organic,76
2025-03-10,FR,desktop,Email,21
2025-03-10,FR,desktop,Referral,16
2025-03-10,FR,desktop,Social,36
2025-03-10,FR,mobile,Paid,54
2025-03-10,FR,mobile,Organic,94
2025-03-10,FR,mobile,Email,25
2025-03-10,FR,mobile,Referral,19
2025-03-10,FR,mobile,Social,66
2025-03-10,DE,desktop,Paid,64
2025-03-10,DE,desktop,Organic,53
2025-03-10,DE,desktop,Email,30
2025-03-10,DE,desktop,Referral,12
2025-03-10,DE,desktop,Social,25
2025-03-10,DE,mobile,Paid,88
2025-03-10,DE,mobile,Organic,88
2025-03-10,DE,mobile,Email,23
2025-03-10,DE,mobile,Referral,13
2025-03-10,DE,mobile,Social,31
2025-03-10,ES,desktop,Paid,54
2025-03-10,ES,desktop,Organic,48
2025-03-10,ES,desktop,Email,17
2025-03-10,ES,desktop,Referral,14
2025-03-10,ES,desktop,Social,15
2025-03-10,ES,mobile,Paid,99
2025-03-10,ES,mobile,Organic,63
2025-03-10,ES,mobile,Email,26
2025-03-10,ES,mobile,Referral,17
2025-03-10,ES,mobile,Social,39
2025-03-10,IT,desktop,Paid,66
2025-03-10,IT,desktop,Organic,64
2025-03-10,IT,desktop,Email,16
2025-03-10,IT,desktop,Referral,11
2025-03-10,IT,desktop,Social,40
2025-03-10,IT,mobile,Paid,89
2025-03-10,IT,mobile,Organic,64
2025-03-10,IT,mobile,Email,12
2025-03-10,IT,mobile,Referral,10
2025-03-10,IT,mobile,Social,29
2025-03-10,UK,desktop,Paid,74
2025-03-10,UK,desktop,Organic,48
2025-03-10,UK,desktop,Email,18
2025-03-10,UK,desktop,Referral,21
2025-03-10,UK,desktop,Social,33
2025-03-10,UK,mobile,Paid,65
2025-03-10,UK,mobile,Organic,65
2025-03-10,UK,mobile,Email,17
2025-03-10,UK,mobile,Referral,15
2025-03-10,UK,mobile,Social,30
2025-03-11,FR,desktop,Paid,85
2025-03-11,FR,desktop,Organic,54
2025-03-11,FR,desktop,Email,22
2025-03-11,FR,desktop,Referral,16
2025-03-11,FR,desktop,Social,18
2025-03-11,FR,mobile,Paid,193
2025-03-11,FR,mobile,Organic,118
2025-03-11,FR,mobile,Email,25
2025-03-11,FR,mobile,Referral,23
2025-03-11,FR,mobile,Social,33
2025-03-11,DE,desktop,Paid,132
2025-03-11,DE,desktop,Organic,108
2025-03-11,DE,desktop,Email,22
2025-03-11,DE,desktop,Referral,22
2025-03-11,DE,desktop,Social,35
2025-03-11,DE,mobile,Paid,74
2025-03-11,DE,mobile,Organic,73
2025-03-11,DE,mobile,Email,26
2025-03-11,DE,mobile,Referral,18
2025-03-11,DE,mobile,Social,38
2025-03-11,ES,desktop,Paid,70
2025-03-11,ES,desktop,Organic,55
2025-03-11,ES,desktop,Email,17
2025-03-11,ES,desktop,Referral,11
2025-03-11,ES,desktop,Social,23
2025-03-11,ES,mobile,Paid,62
2025-03-11,ES,mobile,Organic,86
2025-03-11,ES,mobile,Email,12
2025-03-11,ES,mobile,Referral,23
2025-03-11,ES,mobile,Social,47
2025-03-11,IT,desktop,Paid,62
2025-03-11,IT,desktop,Organic,27
2025-03-11,IT,desktop,Email,15
2025-03-11,IT,desktop,Referral,13
2025-03-11,IT,desktop,Social,20
2025-03-11,IT,mobile,Paid,71
2025-03-11,IT,mobile,Organic,92
2025-03-11,IT,mobile,Email,23
2025-03-11,IT,mobile,Referral,12
2025-03-11,IT,mobile,Social,21
2025-03-11,UK,desktop,Paid,75
2025-03-11,UK,desktop,Organic,60
2025-03-11,UK,desktop,Email,22
2025-03-11,UK,desktop,Referral,14
2025-03-11,UK,desktop,Social,36
2025-03-11,UK,mobile,Paid,159
2025-03-11,UK,mobile,Organic,93
2025-03-11,UK,mobile,Email,23
2025-03-11,UK,mobile,Referral,18
2025-03-11,UK,mobile,Social,34
2025-03-12,FR,desktop,Paid,144
2025-03-12,FR,desktop,Organic,71
2025-03-12,FR,desktop,Email,26
2025-03-12,FR,desktop,Referral,21
2025-03-12,FR,desktop,Social,37
2025-03-12,FR,mobile,Paid,91
2025-03-12,FR,mobile,Organic,109
2025-03-12,FR,mobile,Email,31
2025-03-12,FR,mobile,Referral,29
2025-03-12,FR,mobile,Social,44
2025-03-12,DE,desktop,Paid,131
2025-03-12,DE,desktop,Organic,60
2025-03-12,DE,desktop,Email,36
2025-03-12,DE,desktop,Referral,12
2025-03-12,DE,desktop,Social,42
2025-03-12,DE,mobile,Paid,131
2025-03-12,DE,mobile,Organic,74
2025-03-12,DE,mobile,Email,31
2025-03-12,DE,mobile,Referral,32
2025-03-12,DE,mobile,Social,26
2025-03-12,ES,desktop,Paid,91
2025-03-12,ES,desktop,Organic,33
2025-03-12,ES,desktop,Email,15
2025-03-12,ES,desktop,Referral,24
2025-03-12,ES,desktop,Social,27
2025-03-12,ES,mobile,Paid,72
2025-03-12,ES,mobile,Organic,71
2025-03-12,ES,mobile,Email,39
2025-03-12,ES,mobile,Referral,12
2025-03-12,ES,mobile,Social,29
2025-03-12,IT,desktop,Paid,109
2025-03-12,IT,desktop,Organic,93
2025-03-12,IT,desktop,Email,17
2025-03-12,IT,desktop,Referral,11
2025-03-12,IT,desktop,Social,49
2025-03-12,IT,mobile,Paid,135
2025-03-12,IT,mobile,Organic,83
2025-03-12,IT,mobile,Email,18
2025-03-12,IT,mobile,Referral,17
2025-03-12,IT,mobile,Social,33
2025-03-12,UK,desktop,Paid,99
2025-03-12,UK,desktop,Organic,102
2025-03-12,UK,desktop,Email,27
2025-03-12,UK,desktop,Referral,14
2025-03-12,UK,desktop,Social,50
2025-03-12,UK,mobile,Paid,119
2025-03-12,UK,mobile,Organic,101
2025-03-12,UK,mobile,Email,38
2025-03-12,UK,mobile,Referral,16
2025-03-12,UK,mobile,Social,42
2025-03-13,FR,desktop,Paid,97
2025-03-13,FR,desktop,Organic,58
2025-03-13,FR,desktop,Email,29
2025-03-13,FR,desktop,Referral,41
2025-03-13,FR,desktop,Social,27
2025-03-13,FR,mobile,Paid,131
2025-03-13,FR,mobile,Organic,121
2025-03-13,FR,mobile,Email,33
2025-03-13,FR,mobile,Referral,25
2025-03-13,FR,mobile,Social,37
2025-03-13,DE,desktop,Paid,105
2025-03-13,DE,desktop,Organic,64
2025-03-13,DE,desktop,Email,14
2025-03-13,DE,desktop,Referral,26
2025-03-13,DE,desktop,Social,49
2025-03-13,DE,mobile,Paid,121
2025-03-13,DE,mobile,Organic,98
2025-03-13,DE,mobile,Email,38
2025-03-13,DE,mobile,Referral,25
2025-03-13,DE,mobile,Social,58
2025-03-13,ES,desktop,Paid,77
2025-03-13,ES,desktop,Organic,89
2025-03-13,ES,desktop,Email,22
2025-03-13,ES,desktop,Referral,17
2025-03-13,ES,desktop,Social,23
2025-03-13,ES,mobile,Paid,107
2025-03-13,ES,mobile,Organic,63
2025-03-13,ES,mobile,Email,20
2025-03-13,ES,mobile,Referral,16
2025-03-13,ES,mobile,Social,29
2025-03-13,IT,desktop,Paid,132
2025-03-13,IT,desktop,Organic,84
2025-03-13,IT,desktop,Email,30
2025-03-13,IT,desktop,Referral,11
2025-03-13,IT,desktop,Social,30
2025-03-13,IT,mobile,Paid,67
2025-03-13,IT,mobile,Organic,60
2025-03-13,IT,mobile,Email,18
2025-03-13,IT,mobile,Referral,25
2025-03-13,IT,mobile,Social,32
2025-03-13,UK,desktop,Paid,123
2025-03-13,UK,desktop,Organic,85
2025-03-13,UK,desktop,Email,40
2025-03-13,UK,desktop,Referral,13
2025-03-13,UK,desktop,Social,50
2025-03-13,UK,mobile,Paid,150
2025-03-13,UK,mobile,Organic,68
2025-03-13,UK,mobile,Email,35
2025-03-13,UK,mobile,Referral,24
2025-03-13,UK,mobile,Social,41
2025-03-14,FR,desktop,Paid,83
2025-03-14,FR,desktop,Organic,67
2025-03-14,FR,desktop,Email,42
2025-03-14,FR,desktop,Referral,20
2025-03-14,FR,desktop,Social,48
2025-03-14,FR,mobile,Paid,101
2025-03-14,FR,mobile,Organic,79
2025-03-14,FR,mobile,Email,39
2025-03-14,FR,mobile,Referral,17
2025-03-14,FR,mobile,Social,43
2025-03-14,DE,desktop,Paid,93
2025-03-14,DE,desktop,Organic,74
2025-03-14,DE,desktop,Email,21
2025-03-14,DE,desktop,Referral,20
2025-03-14,DE,desktop,Social,42
2025-03-14,DE,mobile,Paid,133
2025-03-14,DE,mobile,Organic,67
2025-03-14,DE,mobile,Email,25
2025-03-14,DE,mobile,Referral,30
2025-03-14,DE,mobile,Social,54
2025-03-14,ES,desktop,Paid,54
2025-03-14,ES,desktop,Organic,65
2025-03-14,ES,desktop,Email,11
2025-03-14,ES,desktop,Referral,15
2025-03-14,ES,desktop,Social,48
2025-03-14,ES,mobile,Paid,73
2025-03-14,ES,mobile,Organic,58
2025-03-14,ES,mobile,Email,27
2025-03-14,ES,mobile,Referral,12
2025-03-14,ES,mobile,Social,30
2025-03-14,IT,desktop,Paid,83
2025-03-14,IT,desktop,Organic,47
2025-03-14,IT,desktop,Email,16
2025-03-14,IT,desktop,Referral,17
2025-03-14,IT,desktop,Social,31
2025-03-14,IT,mobile,Paid,92
2025-03-14,IT,mobile,Organic,61
2025-03-14,IT,mobile,Email,23
2025-03-14,IT,mobile,Referral,16
2025-03-14,IT,mobile,Social,37
2025-03-14,UK,desktop,Paid,77
2025-03-14,UK,desktop,Organic,65
2025-03-14,UK,desktop,Email,16
2025-03-14,UK,desktop,Referral,17
2025-03-14,UK,desktop,Social,27
2025-03-14,UK,mobile,Paid,79
2025-03-14,UK,mobile,Organic,87
2025-03-14,UK,mobile,Email,27
2025-03-14,UK,mobile,Referral,25
2025-03-14,UK,mobile,Social,36
2025-03-15,FR,desktop,Paid,100
2025-03-15,FR,desktop,Organic,80
2025-03-15,FR,desktop,Email,24
2025-03-15,FR,desktop,Referral,14
2025-03-15,FR,desktop,Social,36
2025-03-15,FR,mobile,Paid,119
2025-03-15,FR,mobile,Organic,84
2025-03-15,FR,mobile,Email,15
2025-03-15,FR,mobile,Referral,22
2025-03-15,FR,mobile,Social,73
2025-03-15,DE,desktop,Paid,74
2025-03-15,DE,desktop,Organic,52
2025-03-15,DE,desktop,Email,21
2025-03-15,DE,desktop,Referral,17
2025-03-15,DE,desktop,Social,42
2025-03-15,DE,mobile,Paid,71
2025-03-15,DE,mobile,Organic,91
2025-03-15,DE,mobile,Email,27
2025-03-15,DE,mobile,Referral,18
2025-03-15,DE,mobile,Social,41
2025-03-15,ES,desktop,Paid,88
2025-03-15,ES,desktop,Organic,65
2025-03-15,ES,desktop,Email,12
2025-03-15,ES,desktop,Referral,16
2025-03-15,ES,desktop,Social,26
2025-03-15,ES,mobile,Paid,83
2025-03-15,ES,mobile,Organic,64
2025-03-15,ES,mobile,Email,19
2025-03-15,ES,mobile,Referral,21
2025-03-15,ES,mobile,Social,31
2025-03-15,IT,desktop,Paid,47
2025-03-15,IT,desktop,Organic,44
2025-03-15,IT,desktop,Email,16
2025-03-15,IT,desktop,Referral,17
2025-03-15,IT,desktop,Social,28
2025-03-15,IT,mobile,Paid,61
2025-03-15,IT,mobile,Organic,110
2025-03-15,IT,mobile,Email,19
2025-03-15,IT,mobile,Referral,20
2025-03-15,IT,mobile,Social,28
2025-03-15,UK,desktop,Paid,88
2025-03-15,UK,desktop,Organic,73
2025-03-15,UK,desktop,Email,25
2025-03-15,UK,desktop,Referral,20
2025-03-15,UK,desktop,Social,37
2025-03-15,UK,mobile,Paid,85
2025-03-15,UK,mobile,Organic,62
2025-03-15,UK,mobile,Email,24
2025-03-15,UK,mobile,Referral,23
2025-03-15,UK,mobile,Social,34
2025-03-16,FR,desktop,Paid,108
2025-03-16,FR,desktop,Organic,92
2025-03-16,FR,desktop,Email,16
2025-03-16,FR,desktop,Referral,13
2025-03-16,FR,desktop,Social,31
2025-03-16,FR,mobile,Paid,107
2025-03-16,FR,mobile,Organic,67
2025-03-16,FR,mobile,Email,34
2025-03-16,FR,mobile,Referral,22
2025-03-16,FR,mobile,Social,39
2025-03-16,DE,desktop,Paid,52
2025-03-16,DE,desktop,Organic,41
2025-03-16,DE,desktop,Email,19
2025-03-16,DE,desktop,Referral,8
2025-03-16,DE,desktop,Social,37
2025-03-16,DE,mobile,Paid,86
2025-03-16,DE,mobile,Organic,156
2025-03-16,DE,mobile,Email,38
2025-03-16,DE,mobile,Referral,17
2025-03-16,DE,mobile,Social,33
2025-03-16,ES,desktop,Paid,79
2025-03-16,ES,desktop,Organic,74
2025-03-16,ES,desktop,Email,10
2025-03-16,ES,desktop,Referral,7
2025-03-16,ES,desktop,Social,20
2025-03-16,ES,mobile,Paid,86
2025-03-16,ES,mobile,Organic,65
2025-03-16,ES,mobile,Email,23
2025-03-16,ES,mobile,Referral,11
2025-03-16,ES,mobile,Social,16
2025-03-16,IT,desktop,Paid,71
2025-03-16,IT,desktop,Organic,36
2025-03-16,IT,desktop,Email,8
2025-03-16,IT,desktop,Referral,12
2025-03-16,IT,desktop,Social,27
2025-03-16,IT,mobile,Paid,67
2025-03-16,IT,mobile,Organic,48
2025-03-16,IT,mobile,Email,16
2025-03-16,IT,mobile,Referral,12
2025-03-16,IT,mobile,Social,19
2025-03-16,UK,desktop,Paid,58
2025-03-16,UK,desktop,Organic,62
2025-03-16,UK,desktop,Email,18
2025-03-16,UK,desktop,Referral,14
2025-03-16,UK,desktop,Social,21
2025-03-16,UK,mobile,Paid,80
2025-03-16,UK,mobile,Organic,38
2025-03-16,UK,mobile,Email,21
2025-03-16,UK,mobile,Referral,24
2025-03-16,UK,mobile,Social,22
2025-03-17,FR,desktop,Paid,74
2025-03-17,FR,desktop,Organic,72
2025-03-17,FR,desktop,Email,28
2025-03-17,FR,desktop,Referral,15
2025-03-17,FR,desktop,Social,28
2025-03-17,FR,mobile,Paid,63
2025-03-17,FR,mobile,Organic,82
2025-03-17,FR,mobile,Email,41
2025-03-17,FR,mobile,Referral,22
2025-03-17,FR,mobile,Social,39
2025-03-17,DE,desktop,Paid,83
2025-03-17,DE,desktop,Organic,59
2025-03-17,DE,desktop,Email,15
2025-03-17,DE,desktop,Referral,18
2025-03-17,DE,desktop,Social,31
2025-03-17,DE,mobile,Paid,93
2025-03-17,DE,mobile,Organic,56
2025-03-17,DE,mobile,Email,31
2025-03-17,DE,mobile,Referral,21
2025-03-17,DE,mobile,Social,31
2025-03-17,ES,desktop,Paid,82
2025-03-17,ES,desktop,Organic,44
2025-03-17,ES,desktop,Email,12
2025-03-17,ES,desktop,Referral,10
2025-03-17,ES,desktop,Social,16
2025-03-17,ES,mobile,Paid,86
2025-03-17,ES,mobile,Organic,38
2025-03-17,ES,mobile,Email,13
2025-03-17,ES,mobile,Referral,9
2025-03-17,ES,mobile,Social,29
2025-03-17,IT,desktop,Paid,57
2025-03-17,IT,desktop,Organic,43
2025-03-17,IT,desktop,Email,11
2025-03-17,IT,desktop,Referral,8
2025-03-17,IT,desktop,Social,26
2025-03-17,IT,mobile,Paid,62
2025-03-17,IT,mobile,Organic,60
2025-03-17,IT,mobile,Email,14
2025-03-17,IT,mobile,Referral,15
2025-03-17,IT,mobile,Social,38
2025-03-17,UK,desktop,Paid,84
2025-03-17,UK,desktop,Organic,51
2025-03-17,UK,desktop,Email,19
2025-03-17,UK,desktop,Referral,13
2025-03-17,UK,desktop,Social,28
2025-03-17,UK,mobile,Paid,80
2025-03-17,UK,mobile,Organic,65
2025-03-17,UK,mobile,Email,22
2025-03-17,UK,mobile,Referral,13
2025-03-17,UK,mobile,Social,26
2025-03-18,FR,desktop,Paid,68
2025-03-18,FR,desktop,Organic,50
2025-03-18,FR,desktop,Email,17
2025-03-18,FR,desktop,Referral,20
2025-03-18,FR,desktop,Social,30
2025-03-18,FR,mobile,Paid,132
2025-03-18,FR,mobile,Organic,91
2025-03-18,FR,mobile,Email,17
2025-03-18,FR,mobile,Referral,27
2025-03-18,FR,mobile,Social,55
2025-03-18,DE,desktop,Paid,68
2025-03-18,DE,desktop,Organic,75
2025-03-18,DE,desktop,Email,17
2025-03-18,DE,desktop,Referral,17
2025-03-18,DE,desktop,Social,24
2025-03-18,DE,mobile,Paid,67
2025-03-18,DE,mobile,Organic,74
2025-03-18,DE,mobile,Email,24
2025-03-18,DE,mobile,Referral,19
2025-03-18,DE,mobile,Social,30
2025-03-18,ES,desktop,Paid,66
2025-03-18,ES,desktop,Organic,60
2025-03-18,ES,desktop,Email,17
2025-03-18,ES,desktop,Referral,15
2025-03-18,ES,desktop,Social,24
2025-03-18,ES,mobile,Paid,117
2025-03-18,ES,mobile,Organic,50
2025-03-18,ES,mobile,Email,24
2025-03-18,ES,mobile,Referral,23
2025-03-18,ES,mobile,Social,38
2025-03-18,IT,desktop,Paid,64
2025-03-18,IT,desktop,Organic,46
2025-03-18,IT,desktop,Email,21
2025-03-18,IT,desktop,Referral,9
2025-03-18,IT,desktop,Social,20
2025-03-18,IT,mobile,Paid,74
2025-03-18,IT,mobile,Organic,86
2025-03-18,IT,mobile,Email,22
2025-03-18,IT,mobile,Referral,12
2025-03-18,IT,mobile,Social,29
2025-03-18,UK,desktop,Paid,71
2025-03-18,UK,desktop,Organic,53
2025-03-18,UK,desktop,Email,25
2025-03-18,UK,desktop,Referral,11
2025-03-18,UK,desktop,Social,48
2025-03-18,UK,mobile,Paid,122
2025-03-18,UK,mobile,Organic,101
2025-03-18,UK,mobile,Email,21
2025-03-18,UK,mobile,Referral,19
2025-03-18,UK,mobile,Social,27
2025-03-19,FR,desktop,Paid,95
2025-03-19,FR,desktop,Organic,95
2025-03-19,FR,desktop,Email,36
2025-03-19,FR,desktop,Referral,16
2025-03-19,FR,desktop,Social,38
2025-03-19,FR,mobile,Paid,125
2025-03-19,FR,mobile,Organic,71
2025-03-19,FR,mobile,Email,37
2025-03-19,FR,mobile,Referral,21
2025-03-19,FR,mobile,Social,48
2025-03-19,DE,desktop,Paid,87
2025-03-19,DE,desktop,Organic,62
2025-03-19,DE,desktop,Email,23
2025-03-19,DE,desktop,Referral,18
2025-03-19,DE,desktop,Social,34
2025-03-19,DE,mobile,Paid,98
2025-03-19,DE,mobile,Organic,99
2025-03-19,DE,mobile,Email,43
2025-03-19,DE,mobile,Referral,24
2025-03-19,DE,mobile,Social,58
2025-03-19,ES,desktop,Paid,57
2025-03-19,ES,desktop,Organic,66
2025-03-19,ES,desktop,Email,15
2025-03-19,ES,desktop,Referral,11
2025-03-19,ES,desktop,Social,26
2025-03-19,ES,mobile,Paid,132
2025-03-19,ES,mobile,Organic,96
2025-03-19,ES,mobile,Email,25
2025-03-19,ES,mobile,Referral,13
2025-03-19,ES,mobile,Social,36
2025-03-19,IT,desktop,Paid,82
2025-03-19,IT,desktop,Organic,62
2025-03-19,IT,desktop,Email,11
2025-03-19,IT,desktop,Referral,12
2025-03-19,IT,desktop,Social,29
2025-03-19,IT,mobile,Paid,104
2025-03-19,IT,mobile,Organic,41
2025-03-19,IT,mobile,Email,21
2025-03-19,IT,mobile,Referral,18
2025-03-19,IT,mobile,Social,44
2025-03-19,UK,desktop,Paid,110
2025-03-19,UK,desktop,Organic,83
2025-03-19,UK,desktop,Email,18
2025-03-19,UK,desktop,Referral,11
2025-03-19,UK,desktop,Social,32
2025-03-19,UK,mobile,Paid,142
2025-03-19,UK,mobile,Organic,122
2025-03-19,UK,mobile,Email,32
2025-03-19,UK,mobile,Referral,24
2025-03-19,UK,mobile,Social,47
2025-03-20,FR,desktop,Paid,97
2025-03-20,FR,desktop,Organic,84
2025-03-20,FR,desktop,Email,41
2025-03-20,FR,desktop,Referral,17
2025-03-20,FR,desktop,Social,65
2025-03-20,FR,mobile,Paid,124
2025-03-20,FR,mobile,Organic,145
2025-03-20,FR,mobile,Email,23
2025-03-20,FR,mobile,Referral,31
2025-03-20,FR,mobile,Social,43
2025-03-20,DE,desktop,Paid,70
2025-03-20,DE,desktop,Organic,82
